season,player_id,player_name,recent_team,position,pff_id,player,metric,value,metric_cat
2020,00-0033725,Corey Clement,PHI,RB,12253,Corey Clement,Exp. Pts. FLEX Top-24 Rate,0,Opportunity
2020,00-0033725,Corey Clement,PHI,RB,12253,Corey Clement,Exp. Pts. FLEX Top-36 Rate,0,Opportunity
2020,00-0034011,Dan Arnold,ARI,TE,51842,Dan Arnold,Targets - 03+,0.7142857142857143,Opportunity
2020,00-0034011,Dan Arnold,ARI,TE,51842,Dan Arnold,Targets - 06+,0,Opportunity
2020,00-0034011,Dan Arnold,ARI,TE,51842,Dan Arnold,Targets - 07+,0,Opportunity
2020,00-0034011,Dan Arnold,ARI,TE,51842,Dan Arnold,Targets - 08+,0,Opportunity
2020,00-0034011,Dan Arnold,ARI,TE,51842,Dan Arnold,Targets - 09+,0,Opportunity
2020,00-0034011,Dan Arnold,ARI,TE,51842,Dan Arnold,Targets - 10+,0,Opportunity
2020,00-0034011,Dan Arnold,ARI,TE,51842,Dan Arnold,Opps - 10+,0,Opportunity
2020,00-0034011,Dan Arnold,ARI,TE,51842,Dan Arnold,Opps - 12+,0,Opportunity
2020,00-0034011,Dan Arnold,ARI,TE,51842,Dan Arnold,Opps - 15+,0,Opportunity
2020,00-0034011,Dan Arnold,ARI,TE,51842,Dan Arnold,Opps - 18+,0,Opportunity
2020,00-0034011,Dan Arnold,ARI,TE,51842,Dan Arnold,Opps - 20+,0,Opportunity
2020,00-0034011,Dan Arnold,ARI,TE,51842,Dan Arnold,AY - 050+,0.42857142857142855,Opportunity
2020,00-0034011,Dan Arnold,ARI,TE,51842,Dan Arnold,AY - 075+,0.14285714285714285,Opportunity
2020,00-0034011,Dan Arnold,ARI,TE,51842,Dan Arnold,AY - 090+,0,Opportunity
2020,00-0034011,Dan Arnold,ARI,TE,51842,Dan Arnold,AY - 100+,0,Opportunity
2020,00-0034011,Dan Arnold,ARI,TE,51842,Dan Arnold,FP Pos. Top-12 Rate,0.07142857142857142,Production
2020,00-0034011,Dan Arnold,ARI,TE,51842,Dan Arnold,FP Pos. Top-24 Rate,0.5714285714285714,Production
2020,00-0034011,Dan Arnold,ARI,TE,51842,Dan Arnold,FP FLEX Top-12 Rate,0,Production
2020,00-0034011,Dan Arnold,ARI,TE,51842,Dan Arnold,FP FLEX Top-24 Rate,0,Production
2020,00-0034011,Dan Arnold,ARI,TE,51842,Dan Arnold,FP FLEX Top-36 Rate,0.07142857142857142,Production
2020,00-0034011,Dan Arnold,ARI,TE,51842,Dan Arnold,FP - Total,96.8,Production
2020,00-0034011,Dan Arnold,ARI,TE,51842,Dan Arnold,EPA,25.69172900952981,Efficiency
2020,00-0034011,Dan Arnold,ARI,TE,51842,Dan Arnold,FP/Gm,6.914285714285714,Production
2020,00-0034011,Dan Arnold,ARI,TE,51842,Dan Arnold,Targets/Gm,3.2142857142857144,Opportunity
2020,00-0034011,Dan Arnold,ARI,TE,51842,Dan Arnold,Targets/Gm SD,1.1883130530663677,Opportunity
2020,00-0034011,Dan Arnold,ARI,TE,51842,Dan Arnold,AY/Gm,40.357142857142854,Opportunity
2020,00-0034011,Dan Arnold,ARI,TE,51842,Dan Arnold,AY Std. Dev.,24.774699075583428,Opportunity
2020,00-0034011,Dan Arnold,ARI,TE,51842,Dan Arnold,FP ±,4.6194999967291075,Production
2020,00-0034011,Dan Arnold,ARI,TE,51842,Dan Arnold,Games 1 SD Over EP,1,Production
2020,00-0034011,Dan Arnold,ARI,TE,51842,Dan Arnold,Exp. FP/Gm,5,Opportunity
2020,00-0034011,Dan Arnold,ARI,TE,51842,Dan Arnold,Expected FP ±,1.5,Opportunity
2020,00-0034011,Dan Arnold,ARI,TE,51842,Dan Arnold,FP vs. Exp.,1,Efficiency
2020,00-0034011,Dan Arnold,ARI,TE,51842,Dan Arnold,Gms.,14,Opportunity
2020,00-0034011,Dan Arnold,ARI,TE,51842,Dan Arnold,Positive FPVE Rate,0.5714285714285714,Efficiency
2020,00-0034011,Dan Arnold,ARI,TE,51842,Dan Arnold,Non-xTD Share of xFP,0.8257783385362071,Efficiency
2020,00-0034011,Dan Arnold,ARI,TE,51842,Dan Arnold,Non-TD Share of FP,0.8488289878763476,Efficiency
2020,00-0034011,Dan Arnold,ARI,TE,51842,Dan Arnold,Exp. Pts. Pos. Top-12 Rate,0.07142857142857142,Opportunity
2020,00-0034011,Dan Arnold,ARI,TE,51842,Dan Arnold,Exp. Pts. Pos. Top-24 Rate,0.5,Opportunity
2020,00-0034011,Dan Arnold,ARI,TE,51842,Dan Arnold,Exp. Pts. Pos. Top-36 Rate,0.7857142857142857,Opportunity
2020,00-0034011,Dan Arnold,ARI,TE,51842,Dan Arnold,Exp. Pts. FLEX Top-12 Rate,0,Opportunity
2020,00-0034011,Dan Arnold,ARI,TE,51842,Dan Arnold,Exp. Pts. FLEX Top-24 Rate,0,Opportunity
2020,00-0034011,Dan Arnold,ARI,TE,51842,Dan Arnold,Exp. Pts. FLEX Top-36 Rate,0,Opportunity
2020,00-0034983,Hunter Renfrow,LV,WR,47509,Hunter Renfrow,Targets - 03+,0.6875,Opportunity
2020,00-0034983,Hunter Renfrow,LV,WR,47509,Hunter Renfrow,Targets - 06+,0.4375,Opportunity
2020,00-0034983,Hunter Renfrow,LV,WR,47509,Hunter Renfrow,Targets - 07+,0.3125,Opportunity
2020,00-0034983,Hunter Renfrow,LV,WR,47509,Hunter Renfrow,Targets - 08+,0.1875,Opportunity
2020,00-0034983,Hunter Renfrow,LV,WR,47509,Hunter Renfrow,Targets - 09+,0.125,Opportunity
2020,00-0034983,Hunter Renfrow,LV,WR,47509,Hunter Renfrow,Targets - 10+,0,Opportunity
2020,00-0034983,Hunter Renfrow,LV,WR,47509,Hunter Renfrow,Opps - 10+,0,Opportunity
2020,00-0034983,Hunter Renfrow,LV,WR,47509,Hunter Renfrow,Opps - 12+,0,Opportunity
2020,00-0034983,Hunter Renfrow,LV,WR,47509,Hunter Renfrow,Opps - 15+,0,Opportunity
2020,00-0034983,Hunter Renfrow,LV,WR,47509,Hunter Renfrow,Opps - 18+,0,Opportunity
2020,00-0034983,Hunter Renfrow,LV,WR,47509,Hunter Renfrow,Opps - 20+,0,Opportunity
2020,00-0034983,Hunter Renfrow,LV,WR,47509,Hunter Renfrow,AY - 050+,0.25,Opportunity
2020,00-0034983,Hunter Renfrow,LV,WR,47509,Hunter Renfrow,AY - 075+,0.0625,Opportunity
2020,00-0034983,Hunter Renfrow,LV,WR,47509,Hunter Renfrow,AY - 090+,0.0625,Opportunity
2020,00-0034983,Hunter Renfrow,LV,WR,47509,Hunter Renfrow,AY - 100+,0.0625,Opportunity
2020,00-0034983,Hunter Renfrow,LV,WR,47509,Hunter Renfrow,FP Pos. Top-12 Rate,0,Production
2020,00-0034983,Hunter Renfrow,LV,WR,47509,Hunter Renfrow,FP Pos. Top-24 Rate,0.0625,Production
2020,00-0034983,Hunter Renfrow,LV,WR,47509,Hunter Renfrow,FP FLEX Top-12 Rate,0,Production
2020,00-0034983,Hunter Renfrow,LV,WR,47509,Hunter Renfrow,FP FLEX Top-24 Rate,0,Production
2020,00-0034983,Hunter Renfrow,LV,WR,47509,Hunter Renfrow,FP FLEX Top-36 Rate,0.0625,Production
2020,00-0034983,Hunter Renfrow,LV,WR,47509,Hunter Renfrow,FP - Total,131.6,Production
2020,00-0034983,Hunter Renfrow,LV,WR,47509,Hunter Renfrow,EPA,27.79444873900353,Efficiency
2020,00-0034983,Hunter Renfrow,LV,WR,47509,Hunter Renfrow,FP/Gm,8.225,Production
2020,00-0034983,Hunter Renfrow,LV,WR,47509,Hunter Renfrow,Targets/Gm,4.8125,Opportunity
2020,00-0034983,Hunter Renfrow,LV,WR,47509,Hunter Renfrow,Targets/Gm SD,2.638654960391752,Opportunity
2020,00-0034983,Hunter Renfrow,LV,WR,47509,Hunter Renfrow,AY/Gm,34.1875,Opportunity
2020,00-0034983,Hunter Renfrow,LV,WR,47509,Hunter Renfrow,AY Std. Dev.,28.216351642265874,Opportunity
2020,00-0034983,Hunter Renfrow,LV,WR,47509,Hunter Renfrow,FP ±,4.564865824972296,Production
2020,00-0034983,Hunter Renfrow,LV,WR,47509,Hunter Renfrow,Games 1 SD Over EP,2,Production
2020,00-0034983,Hunter Renfrow,LV,WR,47509,Hunter Renfrow,Exp. FP/Gm,6.5,Opportunity
2020,00-0034983,Hunter Renfrow,LV,WR,47509,Hunter Renfrow,Expected FP ±,3.5,Opportunity
2020,00-0034983,Hunter Renfrow,LV,WR,47509,Hunter Renfrow,FP vs. Exp.,0,Efficiency
2020,00-0034983,Hunter Renfrow,LV,WR,47509,Hunter Renfrow,Gms.,16,Opportunity
2020,00-0034983,Hunter Renfrow,LV,WR,47509,Hunter Renfrow,Positive FPVE Rate,0.4375,Efficiency
2020,00-0034983,Hunter Renfrow,LV,WR,47509,Hunter Renfrow,Non-xTD Share of xFP,0.8575214253482135,Efficiency
2020,00-0034983,Hunter Renfrow,LV,WR,47509,Hunter Renfrow,Non-TD Share of FP,0.943070917371503,Efficiency
2020,00-0034983,Hunter Renfrow,LV,WR,47509,Hunter Renfrow,Exp. Pts. Pos. Top-12 Rate,0,Opportunity
2020,00-0034983,Hunter Renfrow,LV,WR,47509,Hunter Renfrow,Exp. Pts. Pos. Top-24 Rate,0.0625,Opportunity
2020,00-0034983,Hunter Renfrow,LV,WR,47509,Hunter Renfrow,Exp. Pts. Pos. Top-36 Rate,0.25,Opportunity
2020,00-0034983,Hunter Renfrow,LV,WR,47509,Hunter Renfrow,Exp. Pts. FLEX Top-12 Rate,0,Opportunity
2020,00-0034983,Hunter Renfrow,LV,WR,47509,Hunter Renfrow,Exp. Pts. FLEX Top-24 Rate,0,Opportunity
2020,00-0034983,Hunter Renfrow,LV,WR,47509,Hunter Renfrow,Exp. Pts. FLEX Top-36 Rate,0,Opportunity
2020,00-0036415,Van Jefferson,LA,WR,47447,Van Jefferson,Targets - 03+,0.3076923076923077,Opportunity
2020,00-0036415,Van Jefferson,LA,WR,47447,Van Jefferson,Targets - 06+,0.07692307692307693,Opportunity
2020,00-0036415,Van Jefferson,LA,WR,47447,Van Jefferson,Targets - 07+,0.07692307692307693,Opportunity
2020,00-0036415,Van Jefferson,LA,WR,47447,Van Jefferson,Targets - 08+,0.07692307692307693,Opportunity
2020,00-0036415,Van Jefferson,LA,WR,47447,Van Jefferson,Targets - 09+,0,Opportunity
2020,00-0036415,Van Jefferson,LA,WR,47447,Van Jefferson,Targets - 10+,0,Opportunity
2020,00-0036415,Van Jefferson,LA,WR,47447,Van Jefferson,Opps - 10+,0,Opportunity
2020,00-0036415,Van Jefferson,LA,WR,47447,Van Jefferson,Opps - 12+,0,Opportunity
2020,00-0036415,Van Jefferson,LA,WR,47447,Van Jefferson,Opps - 15+,0,Opportunity
2020,00-0036415,Van Jefferson,LA,WR,47447,Van Jefferson,Opps - 18+,0,Opportunity
2020,00-0036415,Van Jefferson,LA,WR,47447,Van Jefferson,Opps - 20+,0,Opportunity
2020,00-0036415,Van Jefferson,LA,WR,47447,Van Jefferson,AY - 050+,0.15384615384615385,Opportunity
2020,00-0036415,Van Jefferson,LA,WR,47447,Van Jefferson,AY - 075+,0.07692307692307693,Opportunity
2020,00-0036415,Van Jefferson,LA,WR,47447,Van Jefferson,AY - 090+,0.07692307692307693,Opportunity
2020,00-0036415,Van Jefferson,LA,WR,47447,Van Jefferson,AY - 100+,0.07692307692307693,Opportunity
2020,00-0036415,Van Jefferson,LA,WR,47447,Van Jefferson,FP Pos. Top-12 Rate,0,Production
2020,00-0036415,Van Jefferson,LA,WR,47447,Van Jefferson,FP Pos. Top-24 Rate,0,Production
2020,00-0036415,Van Jefferson,LA,WR,47447,Van Jefferson,FP FLEX Top-12 Rate,0,Production
2020,00-0036415,Van Jefferson,LA,WR,47447,Van Jefferson,FP FLEX Top-24 Rate,0,Production
2020,00-0036415,Van Jefferson,LA,WR,47447,Van Jefferson,FP FLEX Top-36 Rate,0,Production
2020,00-0036415,Van Jefferson,LA,WR,47447,Van Jefferson,FP - Total,46.9,Production
2020,00-0036415,Van Jefferson,LA,WR,47447,Van Jefferson,EPA,0.9910266515264494,Efficiency
2020,00-0036415,Van Jefferson,LA,WR,47447,Van Jefferson,FP/Gm,3.6076923076923078,Production
2020,00-0036415,Van Jefferson,LA,WR,47447,Van Jefferson,Targets/Gm,2.3846153846153846,Opportunity
2020,00-0036415,Van Jefferson,LA,WR,47447,Van Jefferson,Targets/Gm SD,2.2560460078960247,Opportunity
2020,00-0036415,Van Jefferson,LA,WR,47447,Van Jefferson,AY/Gm,27,Opportunity
2020,00-0036415,Van Jefferson,LA,WR,47447,Van Jefferson,AY Std. Dev.,30.008332176247315,Opportunity
2020,00-0036415,Van Jefferson,LA,WR,47447,Van Jefferson,FP ±,3.379956000320502,Production
2020,00-0036415,Van Jefferson,LA,WR,47447,Van Jefferson,Games 1 SD Over EP,3,Production
2020,00-0036415,Van Jefferson,LA,WR,47447,Van Jefferson,Exp. FP/Gm,3,Opportunity
2020,00-0036415,Van Jefferson,LA,WR,47447,Van Jefferson,Expected FP ±,2.5,Opportunity
2020,00-0036415,Van Jefferson,LA,WR,47447,Van Jefferson,FP vs. Exp.,-0.5,Efficiency
2020,00-0036415,Van Jefferson,LA,WR,47447,Van Jefferson,Gms.,13,Opportunity
2020,00-0036415,Van Jefferson,LA,WR,47447,Van Jefferson,Positive FPVE Rate,0.38461538461538464,Efficiency
2020,00-0036415,Van Jefferson,LA,WR,47447,Van Jefferson,Non-xTD Share of xFP,0.8698374973610905,Efficiency
2020,00-0036415,Van Jefferson,LA,WR,47447,Van Jefferson,Non-TD Share of FP,0.9074074074074074,Efficiency
2020,00-0036415,Van Jefferson,LA,WR,47447,Van Jefferson,Exp. Pts. Pos. Top-12 Rate,0,Opportunity
2020,00-0036415,Van Jefferson,LA,WR,47447,Van Jefferson,Exp. Pts. Pos. Top-24 Rate,0,Opportunity
2020,00-0036415,Van Jefferson,LA,WR,47447,Van Jefferson,Exp. Pts. Pos. Top-36 Rate,0,Opportunity
2020,00-0036415,Van Jefferson,LA,WR,47447,Van Jefferson,Exp. Pts. FLEX Top-12 Rate,0,Opportunity
2020,00-0036415,Van Jefferson,LA,WR,47447,Van Jefferson,Exp. Pts. FLEX Top-24 Rate,0,Opportunity
2020,00-0036415,Van Jefferson,LA,WR,47447,Van Jefferson,Exp. Pts. FLEX Top-36 Rate,0,Opportunity
2020,00-0033217,Mo Alie-Cox,IND,TE,12078,Mo Alie-Cox,Targets - 03+,0.5,Opportunity
2020,00-0033217,Mo Alie-Cox,IND,TE,12078,Mo Alie-Cox,Targets - 06+,0.07142857142857142,Opportunity
2020,00-0033217,Mo Alie-Cox,IND,TE,12078,Mo Alie-Cox,Targets - 07+,0,Opportunity
2020,00-0033217,Mo Alie-Cox,IND,TE,12078,Mo Alie-Cox,Targets - 08+,0,Opportunity
2020,00-0033217,Mo Alie-Cox,IND,TE,12078,Mo Alie-Cox,Targets - 09+,0,Opportunity
2020,00-0033217,Mo Alie-Cox,IND,TE,12078,Mo Alie-Cox,Targets - 10+,0,Opportunity
2020,00-0033217,Mo Alie-Cox,IND,TE,12078,Mo Alie-Cox,Opps - 10+,0,Opportunity
2020,00-0033217,Mo Alie-Cox,IND,TE,12078,Mo Alie-Cox,Opps - 12+,0,Opportunity
2020,00-0033217,Mo Alie-Cox,IND,TE,12078,Mo Alie-Cox,Opps - 15+,0,Opportunity
2020,00-0033217,Mo Alie-Cox,IND,TE,12078,Mo Alie-Cox,Opps - 18+,0,Opportunity
2020,00-0033217,Mo Alie-Cox,IND,TE,12078,Mo Alie-Cox,Opps - 20+,0,Opportunity
2020,00-0033217,Mo Alie-Cox,IND,TE,12078,Mo Alie-Cox,AY - 050+,0.07142857142857142,Opportunity
2020,00-0033217,Mo Alie-Cox,IND,TE,12078,Mo Alie-Cox,AY - 075+,0.07142857142857142,Opportunity
2020,00-0033217,Mo Alie-Cox,IND,TE,12078,Mo Alie-Cox,AY - 090+,0,Opportunity
2020,00-0033217,Mo Alie-Cox,IND,TE,12078,Mo Alie-Cox,AY - 100+,0,Opportunity
2020,00-0033217,Mo Alie-Cox,IND,TE,12078,Mo Alie-Cox,FP Pos. Top-12 Rate,0.14285714285714285,Production
2020,00-0033217,Mo Alie-Cox,IND,TE,12078,Mo Alie-Cox,FP Pos. Top-24 Rate,0.42857142857142855,Production
2020,00-0033217,Mo Alie-Cox,IND,TE,12078,Mo Alie-Cox,FP FLEX Top-12 Rate,0,Production
2020,00-0033217,Mo Alie-Cox,IND,TE,12078,Mo Alie-Cox,FP FLEX Top-24 Rate,0,Production
2020,00-0033217,Mo Alie-Cox,IND,TE,12078,Mo Alie-Cox,FP FLEX Top-36 Rate,0,Production
2020,00-0033217,Mo Alie-Cox,IND,TE,12078,Mo Alie-Cox,FP - Total,80.4,Production
2020,00-0033217,Mo Alie-Cox,IND,TE,12078,Mo Alie-Cox,EPA,12.752992913912749,Efficiency
2020,00-0033217,Mo Alie-Cox,IND,TE,12078,Mo Alie-Cox,FP/Gm,5.742857142857143,Production
2020,00-0033217,Mo Alie-Cox,IND,TE,12078,Mo Alie-Cox,Targets/Gm,2.7857142857142856,Opportunity
2020,00-0033217,Mo Alie-Cox,IND,TE,12078,Mo Alie-Cox,Targets/Gm SD,1.5281246137553166,Opportunity
2020,00-0033217,Mo Alie-Cox,IND,TE,12078,Mo Alie-Cox,AY/Gm,18.857142857142858,Opportunity
2020,00-0033217,Mo Alie-Cox,IND,TE,12078,Mo Alie-Cox,AY Std. Dev.,19.7828874879942,Opportunity
2020,00-0033217,Mo Alie-Cox,IND,TE,12078,Mo Alie-Cox,FP ±,4.562339866224902,Production
2020,00-0033217,Mo Alie-Cox,IND,TE,12078,Mo Alie-Cox,Games 1 SD Over EP,2,Production
2020,00-0033217,Mo Alie-Cox,IND,TE,12078,Mo Alie-Cox,Exp. FP/Gm,3.5,Opportunity
2020,00-0033217,Mo Alie-Cox,IND,TE,12078,Mo Alie-Cox,Expected FP ±,2.5,Opportunity
2020,00-0033217,Mo Alie-Cox,IND,TE,12078,Mo Alie-Cox,FP vs. Exp.,1,Efficiency
2020,00-0033217,Mo Alie-Cox,IND,TE,12078,Mo Alie-Cox,Gms.,14,Opportunity
2020,00-0033217,Mo Alie-Cox,IND,TE,12078,Mo Alie-Cox,Positive FPVE Rate,0.7857142857142857,Efficiency
2020,00-0033217,Mo Alie-Cox,IND,TE,12078,Mo Alie-Cox,Non-xTD Share of xFP,0.8652924110291936,Efficiency
2020,00-0033217,Mo Alie-Cox,IND,TE,12078,Mo Alie-Cox,Non-TD Share of FP,0.903905325443787,Efficiency
2020,00-0033217,Mo Alie-Cox,IND,TE,12078,Mo Alie-Cox,Exp. Pts. Pos. Top-12 Rate,0,Opportunity
2020,00-0033217,Mo Alie-Cox,IND,TE,12078,Mo Alie-Cox,Exp. Pts. Pos. Top-24 Rate,0.21428571428571427,Opportunity
2020,00-0033217,Mo Alie-Cox,IND,TE,12078,Mo Alie-Cox,Exp. Pts. Pos. Top-36 Rate,0.5,Opportunity
2020,00-0033217,Mo Alie-Cox,IND,TE,12078,Mo Alie-Cox,Exp. Pts. FLEX Top-12 Rate,0,Opportunity
2020,00-0033217,Mo Alie-Cox,IND,TE,12078,Mo Alie-Cox,Exp. Pts. FLEX Top-24 Rate,0,Opportunity
2020,00-0033217,Mo Alie-Cox,IND,TE,12078,Mo Alie-Cox,Exp. Pts. FLEX Top-36 Rate,0,Opportunity
2020,00-0033567,Brian Hill,ATL,RB,11911,Brian Hill,Targets - 03+,0.3125,Opportunity
2020,00-0033567,Brian Hill,ATL,RB,11911,Brian Hill,Targets - 06+,0,Opportunity
2020,00-0033567,Brian Hill,ATL,RB,11911,Brian Hill,Targets - 07+,0,Opportunity
2020,00-0033567,Brian Hill,ATL,RB,11911,Brian Hill,Targets - 08+,0,Opportunity
2020,00-0033567,Brian Hill,ATL,RB,11911,Brian Hill,Targets - 09+,0,Opportunity
2020,00-0033567,Brian Hill,ATL,RB,11911,Brian Hill,Targets - 10+,0,Opportunity
2020,00-0033567,Brian Hill,ATL,RB,11911,Brian Hill,Opps - 10+,0.375,Opportunity
2020,00-0033567,Brian Hill,ATL,RB,11911,Brian Hill,Opps - 12+,0.3125,Opportunity
2020,00-0033567,Brian Hill,ATL,RB,11911,Brian Hill,Opps - 15+,0,Opportunity
2020,00-0033567,Brian Hill,ATL,RB,11911,Brian Hill,Opps - 18+,0,Opportunity
2020,00-0033567,Brian Hill,ATL,RB,11911,Brian Hill,Opps - 20+,0,Opportunity
2020,00-0033567,Brian Hill,ATL,RB,11911,Brian Hill,AY - 050+,0,Opportunity
2020,00-0033567,Brian Hill,ATL,RB,11911,Brian Hill,AY - 075+,0,Opportunity
2020,00-0033567,Brian Hill,ATL,RB,11911,Brian Hill,AY - 090+,0,Opportunity
2020,00-0033567,Brian Hill,ATL,RB,11911,Brian Hill,AY - 100+,0,Opportunity
2020,00-0033567,Brian Hill,ATL,RB,11911,Brian Hill,FP Pos. Top-12 Rate,0,Production
2020,00-0033567,Brian Hill,ATL,RB,11911,Brian Hill,FP Pos. Top-24 Rate,0.125,Production
2020,00-0033567,Brian Hill,ATL,RB,11911,Brian Hill,FP FLEX Top-12 Rate,0,Production
2020,00-0033567,Brian Hill,ATL,RB,11911,Brian Hill,FP FLEX Top-24 Rate,0,Production
2020,00-0033567,Brian Hill,ATL,RB,11911,Brian Hill,FP FLEX Top-36 Rate,0,Production
2020,00-0033567,Brian Hill,ATL,RB,11911,Brian Hill,FP - Total,95.4,Production
2020,00-0033567,Brian Hill,ATL,RB,11911,Brian Hill,EPA,-11.122044365340052,Efficiency
2020,00-0033567,Brian Hill,ATL,RB,11911,Brian Hill,FP/Gm,5.9625,Production
2020,00-0033567,Brian Hill,ATL,RB,11911,Brian Hill,Targets/Gm,1.875,Opportunity
2020,00-0033567,Brian Hill,ATL,RB,11911,Brian Hill,Targets/Gm SD,1.02469507659596,Opportunity
2020,00-0033567,Brian Hill,ATL,RB,11911,Brian Hill,AY/Gm,2.375,Opportunity
2020,00-0033567,Brian Hill,ATL,RB,11911,Brian Hill,AY Std. Dev.,3.052321520853704,Opportunity
2020,00-0033567,Brian Hill,ATL,RB,11911,Brian Hill,FP ±,4.458680671828084,Production
2020,00-0033567,Brian Hill,ATL,RB,11911,Brian Hill,Games 1 SD Over EP,2,Production
2020,00-0033567,Brian Hill,ATL,RB,11911,Brian Hill,Exp. FP/Gm,5.5,Opportunity
2020,00-0033567,Brian Hill,ATL,RB,11911,Brian Hill,Expected FP ±,2.5,Opportunity
2020,00-0033567,Brian Hill,ATL,RB,11911,Brian Hill,FP vs. Exp.,-0,Efficiency
2020,00-0033567,Brian Hill,ATL,RB,11911,Brian Hill,Gms.,16,Opportunity
2020,00-0033567,Brian Hill,ATL,RB,11911,Brian Hill,Positive FPVE Rate,0.375,Efficiency
2020,00-0033567,Brian Hill,ATL,RB,11911,Brian Hill,Non-xTD Share of xFP,0.9005051616443744,Efficiency
2020,00-0033567,Brian Hill,ATL,RB,11911,Brian Hill,Non-TD Share of FP,0.9741379310344828,Efficiency
2020,00-0033567,Brian Hill,ATL,RB,11911,Brian Hill,Exp. Pts. Pos. Top-12 Rate,0,Opportunity
2020,00-0033567,Brian Hill,ATL,RB,11911,Brian Hill,Exp. Pts. Pos. Top-24 Rate,0,Opportunity
2020,00-0033567,Brian Hill,ATL,RB,11911,Brian Hill,Exp. Pts. Pos. Top-36 Rate,0.1875,Opportunity
2020,00-0033567,Brian Hill,ATL,RB,11911,Brian Hill,Exp. Pts. FLEX Top-12 Rate,0,Opportunity
2020,00-0033567,Brian Hill,ATL,RB,11911,Brian Hill,Exp. Pts. FLEX Top-24 Rate,0,Opportunity
2020,00-0033567,Brian Hill,ATL,RB,11911,Brian Hill,Exp. Pts. FLEX Top-36 Rate,0,Opportunity
2020,00-0033114,Mike Thomas,CIN,WR,10840,Mike Thomas,Targets - 03+,0.4,Opportunity
2020,00-0033114,Mike Thomas,CIN,WR,10840,Mike Thomas,Targets - 06+,0,Opportunity
2020,00-0033114,Mike Thomas,CIN,WR,10840,Mike Thomas,Targets - 07+,0,Opportunity
2020,00-0033114,Mike Thomas,CIN,WR,10840,Mike Thomas,Targets - 08+,0,Opportunity
2020,00-0033114,Mike Thomas,CIN,WR,10840,Mike Thomas,Targets - 09+,0,Opportunity
2020,00-0033114,Mike Thomas,CIN,WR,10840,Mike Thomas,Targets - 10+,0,Opportunity
2020,00-0033114,Mike Thomas,CIN,WR,10840,Mike Thomas,Opps - 10+,0,Opportunity
2020,00-0033114,Mike Thomas,CIN,WR,10840,Mike Thomas,Opps - 12+,0,Opportunity
2020,00-0033114,Mike Thomas,CIN,WR,10840,Mike Thomas,Opps - 15+,0,Opportunity
2020,00-0033114,Mike Thomas,CIN,WR,10840,Mike Thomas,Opps - 18+,0,Opportunity
2020,00-0033114,Mike Thomas,CIN,WR,10840,Mike Thomas,Opps - 20+,0,Opportunity
2020,00-0033114,Mike Thomas,CIN,WR,10840,Mike Thomas,AY - 050+,0.1,Opportunity
2020,00-0033114,Mike Thomas,CIN,WR,10840,Mike Thomas,AY - 075+,0,Opportunity
2020,00-0033114,Mike Thomas,CIN,WR,10840,Mike Thomas,AY - 090+,0,Opportunity
2020,00-0033114,Mike Thomas,CIN,WR,10840,Mike Thomas,AY - 100+,0,Opportunity
2020,00-0033114,Mike Thomas,CIN,WR,10840,Mike Thomas,FP Pos. Top-12 Rate,0,Production
2020,00-0033114,Mike Thomas,CIN,WR,10840,Mike Thomas,FP Pos. Top-24 Rate,0,Production
2020,00-0033114,Mike Thomas,CIN,WR,10840,Mike Thomas,FP FLEX Top-12 Rate,0,Production
2020,00-0033114,Mike Thomas,CIN,WR,10840,Mike Thomas,FP FLEX Top-24 Rate,0,Production
2020,00-0033114,Mike Thomas,CIN,WR,10840,Mike Thomas,FP FLEX Top-36 Rate,0,Production
2020,00-0033114,Mike Thomas,CIN,WR,10840,Mike Thomas,FP - Total,30.3,Production
2020,00-0033114,Mike Thomas,CIN,WR,10840,Mike Thomas,EPA,-7.014911966223735,Efficiency
2020,00-0033114,Mike Thomas,CIN,WR,10840,Mike Thomas,FP/Gm,3.0300000000000002,Production
2020,00-0033114,Mike Thomas,CIN,WR,10840,Mike Thomas,Targets/Gm,2.1,Opportunity
2020,00-0033114,Mike Thomas,CIN,WR,10840,Mike Thomas,Targets/Gm SD,1.1005049346146119,Opportunity
2020,00-0033114,Mike Thomas,CIN,WR,10840,Mike Thomas,AY/Gm,18.1,Opportunity
2020,00-0033114,Mike Thomas,CIN,WR,10840,Mike Thomas,AY Std. Dev.,15.014437496401033,Opportunity
2020,00-0033114,Mike Thomas,CIN,WR,10840,Mike Thomas,FP ±,4.255728165922046,Production
2020,00-0033114,Mike Thomas,CIN,WR,10840,Mike Thomas,Games 1 SD Over EP,2,Production
2020,00-0033114,Mike Thomas,CIN,WR,10840,Mike Thomas,Exp. FP/Gm,3,Opportunity
2020,00-0033114,Mike Thomas,CIN,WR,10840,Mike Thomas,Expected FP ±,2.5,Opportunity
2020,00-0033114,Mike Thomas,CIN,WR,10840,Mike Thomas,FP vs. Exp.,-0.5,Efficiency
2020,00-0033114,Mike Thomas,CIN,WR,10840,Mike Thomas,Gms.,10,Opportunity
2020,00-0033114,Mike Thomas,CIN,WR,10840,Mike Thomas,Positive FPVE Rate,0.2,Efficiency
2020,00-0033114,Mike Thomas,CIN,WR,10840,Mike Thomas,Non-xTD Share of xFP,0.940792118226601,Efficiency
2020,00-0033114,Mike Thomas,CIN,WR,10840,Mike Thomas,Non-TD Share of FP,0.9227799227799228,Efficiency
