season,player_id,player_name,recent_team,position,pff_id,metric,value,fake_name
2020,00-0035752,Chris Streveler,ARI,QB,46440,Expected FP/Gm,4.3,QB A
2020,00-0035752,Chris Streveler,ARI,QB,46440,Exp. FP  on Scrambles,0.351075,QB A
2020,00-0035752,Chris Streveler,ARI,QB,46440,FP vs. Expected on Scrambles,-0.351075,QB A
2020,00-0035752,Chris Streveler,ARI,QB,46440,FP vs. Expected,0.05000000000000071,QB A
2020,00-0035752,Chris Streveler,ARI,QB,46440,Exp. FP on Passes,3.3,QB A
2020,00-0035752,Chris Streveler,ARI,QB,46440,Top-12 FP (Among QBs) Rate,0,QB A
2020,00-0035752,Chris Streveler,ARI,QB,46440,Top-24 FP (Among QBs) Rate,0,QB A
2020,00-0035752,Chris Streveler,ARI,QB,46440,Top 12 Exp. FP (Among QBs) Rate,0,QB A
2020,00-0035752,Chris Streveler,ARI,QB,46440,Top 24 Exp. FP (Among QBs) Rate,0,QB A
2020,00-0035752,Chris Streveler,ARI,QB,46440,Passing Top 12 Exp. FP (Among QBs) Rate,0,QB A
2020,00-0035752,Chris Streveler,ARI,QB,46440,Passing Top 24 Exp. FP (Among QBs) Rate,0,QB A
2020,00-0029665,Robert Griffin,BAL,QB,7008,Adv. Efficiency,-0.015916013581203925,QB A
2020,00-0029665,Robert Griffin,BAL,QB,7008,300+ Yds Passing,0,QB A
2020,00-0029665,Robert Griffin,BAL,QB,7008,350+ Yds Passing,0,QB A
2020,00-0029665,Robert Griffin,BAL,QB,7008,adot,12.1875,QB A
2020,00-0029665,Robert Griffin,BAL,QB,7008,FP/Gm,1.65,QB A
2020,00-0029665,Robert Griffin,BAL,QB,7008,Expected FP/Gm,2.5,QB A
2020,00-0029665,Robert Griffin,BAL,QB,7008,Exp. FP  on Scrambles,0.1908825,QB A
2020,00-0029665,Robert Griffin,BAL,QB,7008,FP vs. Expected on Scrambles,-0.1908825,QB A
2020,00-0029665,Robert Griffin,BAL,QB,7008,FP vs. Expected,-0.8500000000000001,QB A
2020,00-0029665,Robert Griffin,BAL,QB,7008,Exp. FP on Passes,1.45,QB A
2020,00-0029665,Robert Griffin,BAL,QB,7008,Top-12 FP (Among QBs) Rate,0,QB A
2020,00-0029665,Robert Griffin,BAL,QB,7008,Top-24 FP (Among QBs) Rate,0,QB A
2020,00-0029665,Robert Griffin,BAL,QB,7008,Top 12 Exp. FP (Among QBs) Rate,0,QB A
2020,00-0029665,Robert Griffin,BAL,QB,7008,Top 24 Exp. FP (Among QBs) Rate,0,QB A
2020,00-0029665,Robert Griffin,BAL,QB,7008,Passing Top 12 Exp. FP (Among QBs) Rate,0,QB A
2020,00-0029665,Robert Griffin,BAL,QB,7008,Passing Top 24 Exp. FP (Among QBs) Rate,0,QB A
2020,00-0033119,Jacoby Brissett,IND,QB,10725,Adv. Efficiency,NA,QB A
2020,00-0033119,Jacoby Brissett,IND,QB,10725,300+ Yds Passing,0,QB A
2020,00-0033119,Jacoby Brissett,IND,QB,10725,350+ Yds Passing,0,QB A
2020,00-0033119,Jacoby Brissett,IND,QB,10725,adot,3.522727272727273,QB A
2020,00-0033119,Jacoby Brissett,IND,QB,10725,FP/Gm,2.288888888888889,QB A
2020,00-0033119,Jacoby Brissett,IND,QB,10725,Expected FP/Gm,1.7333333333333334,QB A
2020,00-0033119,Jacoby Brissett,IND,QB,10725,Exp. FP  on Scrambles,0.06313666666666667,QB A
2020,00-0033119,Jacoby Brissett,IND,QB,10725,FP vs. Expected on Scrambles,-0.04091444444444445,QB A
2020,00-0033119,Jacoby Brissett,IND,QB,10725,FP vs. Expected,0.5555555555555558,QB A
2020,00-0033119,Jacoby Brissett,IND,QB,10725,Exp. FP on Passes,0.3666666666666667,QB A
2020,00-0033119,Jacoby Brissett,IND,QB,10725,Top-12 FP (Among QBs) Rate,0,QB A
2020,00-0033119,Jacoby Brissett,IND,QB,10725,Top-24 FP (Among QBs) Rate,0.1111111111111111,QB A
2020,00-0033119,Jacoby Brissett,IND,QB,10725,Top 12 Exp. FP (Among QBs) Rate,0,QB A
2020,00-0033119,Jacoby Brissett,IND,QB,10725,Top 24 Exp. FP (Among QBs) Rate,0,QB A
2020,00-0033119,Jacoby Brissett,IND,QB,10725,Passing Top 12 Exp. FP (Among QBs) Rate,0,QB A
2020,00-0033119,Jacoby Brissett,IND,QB,10725,Passing Top 24 Exp. FP (Among QBs) Rate,0,QB A
2020,00-0034177,Tim Boyle,GB,QB,21956,Adv. Efficiency,NA,QB A
2020,00-0034177,Tim Boyle,GB,QB,21956,300+ Yds Passing,0,QB A
2020,00-0034177,Tim Boyle,GB,QB,21956,350+ Yds Passing,0,QB A
2020,00-0034177,Tim Boyle,GB,QB,21956,adot,0,QB A
2020,00-0034177,Tim Boyle,GB,QB,21956,FP/Gm,-0.1285714285714286,QB A
2020,00-0034177,Tim Boyle,GB,QB,21956,Expected FP/Gm,-0.18571428571428572,QB A
2020,00-0034177,Tim Boyle,GB,QB,21956,Exp. FP  on Scrambles,0,QB A
2020,00-0034177,Tim Boyle,GB,QB,21956,FP vs. Expected on Scrambles,0,QB A
2020,00-0034177,Tim Boyle,GB,QB,21956,FP vs. Expected,0.057142857142857134,QB A
2020,00-0034177,Tim Boyle,GB,QB,21956,Exp. FP on Passes,0,QB A
2020,00-0034177,Tim Boyle,GB,QB,21956,Top-12 FP (Among QBs) Rate,0,QB A
2020,00-0034177,Tim Boyle,GB,QB,21956,Top-24 FP (Among QBs) Rate,0,QB A
2020,00-0034177,Tim Boyle,GB,QB,21956,Top 12 Exp. FP (Among QBs) Rate,0,QB A
2020,00-0034177,Tim Boyle,GB,QB,21956,Top 24 Exp. FP (Among QBs) Rate,0,QB A
2020,00-0034177,Tim Boyle,GB,QB,21956,Passing Top 12 Exp. FP (Among QBs) Rate,0,QB A
2020,00-0034177,Tim Boyle,GB,QB,21956,Passing Top 24 Exp. FP (Among QBs) Rate,0,QB A
2020,00-0036355,Justin Herbert,LAC,QB,28237,Adv. Efficiency,0.12848705712234784,QB B
2020,00-0036355,Justin Herbert,LAC,QB,28237,300+ Yds Passing,0.5333333333333333,QB B
2020,00-0036355,Justin Herbert,LAC,QB,28237,350+ Yds Passing,0.06666666666666667,QB B
2020,00-0036355,Justin Herbert,LAC,QB,28237,adot,7.548719511834584,QB B
2020,00-0036355,Justin Herbert,LAC,QB,28237,FP/Gm,22.72,QB B
2020,00-0036355,Justin Herbert,LAC,QB,28237,Expected FP/Gm,21.186666666666667,QB B
2020,00-0036355,Justin Herbert,LAC,QB,28237,Exp. FP  on Scrambles,1.7486480000000002,QB B
2020,00-0036355,Justin Herbert,LAC,QB,28237,FP vs. Expected on Scrambles,-1.6219813333333335,QB B
2020,00-0036355,Justin Herbert,LAC,QB,28237,FP vs. Expected,1.5333333333333314,QB B
2020,00-0036355,Justin Herbert,LAC,QB,28237,Exp. FP on Passes,17.753333333333334,QB B
2020,00-0036355,Justin Herbert,LAC,QB,28237,Top-12 FP (Among QBs) Rate,0.6,QB B
2020,00-0036355,Justin Herbert,LAC,QB,28237,Top-24 FP (Among QBs) Rate,0.9333333333333333,QB B
2020,00-0036355,Justin Herbert,LAC,QB,28237,Top 12 Exp. FP (Among QBs) Rate,0.6666666666666666,QB B
2020,00-0036355,Justin Herbert,LAC,QB,28237,Top 24 Exp. FP (Among QBs) Rate,0.8666666666666667,QB B
2020,00-0036355,Justin Herbert,LAC,QB,28237,Passing Top 12 Exp. FP (Among QBs) Rate,0.5333333333333333,QB B
2020,00-0036355,Justin Herbert,LAC,QB,28237,Passing Top 24 Exp. FP (Among QBs) Rate,0.9333333333333333,QB B
2020,00-0032436,Jeff Driskel,DEN,QB,10841,Adv. Efficiency,0.008610506323072621,QB A
2020,00-0032436,Jeff Driskel,DEN,QB,10841,300+ Yds Passing,0,QB A
2020,00-0032436,Jeff Driskel,DEN,QB,10841,350+ Yds Passing,0,QB A
2020,00-0032436,Jeff Driskel,DEN,QB,10841,adot,6.5398692810457515,QB A
2020,00-0032436,Jeff Driskel,DEN,QB,10841,FP/Gm,10,QB A
2020,00-0032436,Jeff Driskel,DEN,QB,10841,Expected FP/Gm,11.166666666666666,QB A
2020,00-0032436,Jeff Driskel,DEN,QB,10841,Exp. FP  on Scrambles,0.9613100000000001,QB A
2020,00-0032436,Jeff Driskel,DEN,QB,10841,FP vs. Expected on Scrambles,-0.46131000000000005,QB A
2020,00-0032436,Jeff Driskel,DEN,QB,10841,FP vs. Expected,-1.166666666666666,QB A
2020,00-0032436,Jeff Driskel,DEN,QB,10841,Exp. FP on Passes,9.700000000000001,QB A
2020,00-0032436,Jeff Driskel,DEN,QB,10841,Top-12 FP (Among QBs) Rate,0,QB A
2020,00-0032436,Jeff Driskel,DEN,QB,10841,Top-24 FP (Among QBs) Rate,0.3333333333333333,QB A
2020,00-0032436,Jeff Driskel,DEN,QB,10841,Top 12 Exp. FP (Among QBs) Rate,0,QB A
2020,00-0032436,Jeff Driskel,DEN,QB,10841,Top 24 Exp. FP (Among QBs) Rate,0.3333333333333333,QB A
2020,00-0032436,Jeff Driskel,DEN,QB,10841,Passing Top 12 Exp. FP (Among QBs) Rate,0.3333333333333333,QB A
2020,00-0032436,Jeff Driskel,DEN,QB,10841,Passing Top 24 Exp. FP (Among QBs) Rate,0.3333333333333333,QB A
2020,00-0033319,Nick Mullens,SF,QB,12282,Adv. Efficiency,0.09148919091975445,QB A
2020,00-0033319,Nick Mullens,SF,QB,12282,300+ Yds Passing,0.2,QB A
2020,00-0033319,Nick Mullens,SF,QB,12282,350+ Yds Passing,0,QB A
2020,00-0033319,Nick Mullens,SF,QB,12282,adot,6.167697740855636,QB A
2020,00-0033319,Nick Mullens,SF,QB,12282,FP/Gm,13.42,QB A
2020,00-0033319,Nick Mullens,SF,QB,12282,Expected FP/Gm,14.86,QB A
2020,00-0033319,Nick Mullens,SF,QB,12282,Exp. FP  on Scrambles,0.151869,QB A
2020,00-0033319,Nick Mullens,SF,QB,12282,FP vs. Expected on Scrambles,-0.051868999999999985,QB A
2020,00-0033319,Nick Mullens,SF,QB,12282,FP vs. Expected,-1.4399999999999995,QB A
2020,00-0033319,Nick Mullens,SF,QB,12282,Exp. FP on Passes,14.52,QB A
2020,00-0033319,Nick Mullens,SF,QB,12282,Top-12 FP (Among QBs) Rate,0,QB A
2020,00-0033319,Nick Mullens,SF,QB,12282,Top-24 FP (Among QBs) Rate,0.7,QB A
2020,00-0033319,Nick Mullens,SF,QB,12282,Top 12 Exp. FP (Among QBs) Rate,0.2,QB A
2020,00-0033319,Nick Mullens,SF,QB,12282,Top 24 Exp. FP (Among QBs) Rate,0.7,QB A
2020,00-0033319,Nick Mullens,SF,QB,12282,Passing Top 12 Exp. FP (Among QBs) Rate,0.4,QB A
2020,00-0033319,Nick Mullens,SF,QB,12282,Passing Top 24 Exp. FP (Among QBs) Rate,0.7,QB A
2020,00-0027973,Andy Dalton,DAL,QB,6187,Adv. Efficiency,0.08045059495219352,QB A
2020,00-0027973,Andy Dalton,DAL,QB,6187,300+ Yds Passing,0.09090909090909091,QB A
2020,00-0027973,Andy Dalton,DAL,QB,6187,350+ Yds Passing,0.09090909090909091,QB A
2020,00-0027973,Andy Dalton,DAL,QB,6187,adot,6.449210770638631,QB A
2020,00-0027973,Andy Dalton,DAL,QB,6187,FP/Gm,14.610000000000001,QB A
2020,00-0027973,Andy Dalton,DAL,QB,6187,Expected FP/Gm,17.68,QB A
2020,00-0027973,Andy Dalton,DAL,QB,6187,Exp. FP  on Scrambles,1.108845,QB A
2020,00-0027973,Andy Dalton,DAL,QB,6187,FP vs. Expected on Scrambles,-0.24884500000000004,QB A
2020,00-0027973,Andy Dalton,DAL,QB,6187,FP vs. Expected,-3.0699999999999985,QB A
2020,00-0027973,Andy Dalton,DAL,QB,6187,Exp. FP on Passes,15.95,QB A
2020,00-0027973,Andy Dalton,DAL,QB,6187,Top-12 FP (Among QBs) Rate,0.1,QB A
2020,00-0027973,Andy Dalton,DAL,QB,6187,Top-24 FP (Among QBs) Rate,0.7,QB A
2020,00-0027973,Andy Dalton,DAL,QB,6187,Top 12 Exp. FP (Among QBs) Rate,0.5,QB A
2020,00-0027973,Andy Dalton,DAL,QB,6187,Top 24 Exp. FP (Among QBs) Rate,0.7,QB A
2020,00-0027973,Andy Dalton,DAL,QB,6187,Passing Top 12 Exp. FP (Among QBs) Rate,0.5,QB A
2020,00-0027973,Andy Dalton,DAL,QB,6187,Passing Top 24 Exp. FP (Among QBs) Rate,0.8,QB A
2020,00-0029567,Nick Foles,CHI,QB,7089,Adv. Efficiency,0.06977668408876467,QB A
2020,00-0029567,Nick Foles,CHI,QB,7089,300+ Yds Passing,0.1111111111111111,QB A
2020,00-0029567,Nick Foles,CHI,QB,7089,350+ Yds Passing,0,QB A
2020,00-0029567,Nick Foles,CHI,QB,7089,adot,7.966290961475991,QB A
2020,00-0029567,Nick Foles,CHI,QB,7089,FP/Gm,12.455555555555556,QB A
2020,00-0029567,Nick Foles,CHI,QB,7089,Expected FP/Gm,15.566666666666666,QB A
2020,00-0029567,Nick Foles,CHI,QB,7089,Exp. FP  on Scrambles,0.4587833333333333,QB A
2020,00-0029567,Nick Foles,CHI,QB,7089,FP vs. Expected on Scrambles,-0.33656111111111114,QB A
2020,00-0029567,Nick Foles,CHI,QB,7089,FP vs. Expected,-3.1111111111111107,QB A
2020,00-0029567,Nick Foles,CHI,QB,7089,Exp. FP on Passes,14.811111111111112,QB A
2020,00-0029567,Nick Foles,CHI,QB,7089,Top-12 FP (Among QBs) Rate,0,QB A
2020,00-0029567,Nick Foles,CHI,QB,7089,Top-24 FP (Among QBs) Rate,0.6666666666666666,QB A
2020,00-0029567,Nick Foles,CHI,QB,7089,Top 12 Exp. FP (Among QBs) Rate,0.2222222222222222,QB A
2020,00-0029567,Nick Foles,CHI,QB,7089,Top 24 Exp. FP (Among QBs) Rate,0.7777777777777778,QB A
2020,00-0029567,Nick Foles,CHI,QB,7089,Passing Top 12 Exp. FP (Among QBs) Rate,0.4444444444444444,QB A
2020,00-0029567,Nick Foles,CHI,QB,7089,Passing Top 24 Exp. FP (Among QBs) Rate,0.8888888888888888,QB A
2020,00-0036389,Jalen Hurts,PHI,QB,40291,Adv. Efficiency,-5.003099957423159e-4,QB A
2020,00-0036389,Jalen Hurts,PHI,QB,40291,300+ Yds Passing,0.14285714285714285,QB A
2020,00-0036389,Jalen Hurts,PHI,QB,40291,350+ Yds Passing,0,QB A
2020,00-0036389,Jalen Hurts,PHI,QB,40291,adot,5.110614385614386,QB A
2020,00-0036389,Jalen Hurts,PHI,QB,40291,FP/Gm,8.242857142857144,QB A
2020,00-0036389,Jalen Hurts,PHI,QB,40291,Expected FP/Gm,7.557142857142857,QB A
2020,00-0036389,Jalen Hurts,PHI,QB,40291,Exp. FP  on Scrambles,1.7353242857142859,QB A
2020,00-0036389,Jalen Hurts,PHI,QB,40291,FP vs. Expected on Scrambles,-1.8138957142857142,QB A
2020,00-0036389,Jalen Hurts,PHI,QB,40291,FP vs. Expected,0.6857142857142868,QB A
2020,00-0036389,Jalen Hurts,PHI,QB,40291,Exp. FP on Passes,4.4,QB A
2020,00-0036389,Jalen Hurts,PHI,QB,40291,Top-12 FP (Among QBs) Rate,0.21428571428571427,QB A
2020,00-0036389,Jalen Hurts,PHI,QB,40291,Top-24 FP (Among QBs) Rate,0.2857142857142857,QB A
2020,00-0036389,Jalen Hurts,PHI,QB,40291,Top 12 Exp. FP (Among QBs) Rate,0.14285714285714285,QB A
2020,00-0036389,Jalen Hurts,PHI,QB,40291,Top 24 Exp. FP (Among QBs) Rate,0.2857142857142857,QB A
2020,00-0036389,Jalen Hurts,PHI,QB,40291,Passing Top 12 Exp. FP (Among QBs) Rate,0.07142857142857142,QB A
2020,00-0036389,Jalen Hurts,PHI,QB,40291,Passing Top 24 Exp. FP (Among QBs) Rate,0.14285714285714285,QB A
2020,00-0034955,Brett Rypien,DEN,QB,46487,Adv. Efficiency,0.15190742663537404,QB A
2020,00-0034955,Brett Rypien,DEN,QB,46487,300+ Yds Passing,0,QB A
2020,00-0034955,Brett Rypien,DEN,QB,46487,350+ Yds Passing,0,QB A
2020,00-0034955,Brett Rypien,DEN,QB,46487,adot,7.315412186379929,QB A
2020,00-0034955,Brett Rypien,DEN,QB,46487,FP/Gm,7.6499999999999995,QB A
2020,00-0034955,Brett Rypien,DEN,QB,46487,Expected FP/Gm,8.5,QB A
2020,00-0034955,Brett Rypien,DEN,QB,46487,Exp. FP  on Scrambles,0,QB A
2020,00-0034955,Brett Rypien,DEN,QB,46487,FP vs. Expected on Scrambles,0,QB A
2020,00-0034955,Brett Rypien,DEN,QB,46487,FP vs. Expected,-0.8500000000000005,QB A
2020,00-0034955,Brett Rypien,DEN,QB,46487,Exp. FP on Passes,8.75,QB A
2020,00-0034955,Brett Rypien,DEN,QB,46487,Top-12 FP (Among QBs) Rate,0,QB A
2020,00-0034955,Brett Rypien,DEN,QB,46487,Top-24 FP (Among QBs) Rate,0.5,QB A
2020,00-0034955,Brett Rypien,DEN,QB,46487,Top 12 Exp. FP (Among QBs) Rate,0,QB A
2020,00-0034955,Brett Rypien,DEN,QB,46487,Top 24 Exp. FP (Among QBs) Rate,0,QB A
2020,00-0034955,Brett Rypien,DEN,QB,46487,Passing Top 12 Exp. FP (Among QBs) Rate,0,QB A
2020,00-0034955,Brett Rypien,DEN,QB,46487,Passing Top 24 Exp. FP (Among QBs) Rate,0.5,QB A
2020,00-0033936,C.J. Beathard,SF,QB,11859,Adv. Efficiency,0.1262953312538704,QB A
2020,00-0033936,C.J. Beathard,SF,QB,11859,300+ Yds Passing,0,QB A
2020,00-0033936,C.J. Beathard,SF,QB,11859,350+ Yds Passing,0,QB A
2020,00-0033936,C.J. Beathard,SF,QB,11859,adot,14.331733134364713,QB A
2020,00-0033936,C.J. Beathard,SF,QB,11859,FP/Gm,9.716666666666667,QB A
2020,00-0033936,C.J. Beathard,SF,QB,11859,Expected FP/Gm,8.816666666666666,QB A
2020,00-0033936,C.J. Beathard,SF,QB,11859,Exp. FP  on Scrambles,0.125705,QB A
2020,00-0033936,C.J. Beathard,SF,QB,11859,FP vs. Expected on Scrambles,-0.009038333333333334,QB A
2020,00-0033936,C.J. Beathard,SF,QB,11859,FP vs. Expected,0.9000000000000004,QB A
2020,00-0033936,C.J. Beathard,SF,QB,11859,Exp. FP on Passes,8.383333333333333,QB A
2020,00-0033936,C.J. Beathard,SF,QB,11859,Top-12 FP (Among QBs) Rate,0,QB A
2020,00-0033936,C.J. Beathard,SF,QB,11859,Top-24 FP (Among QBs) Rate,0.3333333333333333,QB A
2020,00-0033936,C.J. Beathard,SF,QB,11859,Top 12 Exp. FP (Among QBs) Rate,0,QB A
2020,00-0033936,C.J. Beathard,SF,QB,11859,Top 24 Exp. FP (Among QBs) Rate,0.16666666666666666,QB A
2020,00-0033936,C.J. Beathard,SF,QB,11859,Passing Top 12 Exp. FP (Among QBs) Rate,0.16666666666666666,QB A
2020,00-0033936,C.J. Beathard,SF,QB,11859,Passing Top 24 Exp. FP (Among QBs) Rate,0.16666666666666666,QB A
2020,00-0035264,Jarrett Stidham,NE,QB,13725,Adv. Efficiency,-0.029141659423118953,QB A
2020,00-0035264,Jarrett Stidham,NE,QB,13725,300+ Yds Passing,0,QB A
2020,00-0035264,Jarrett Stidham,NE,QB,13725,350+ Yds Passing,0,QB A
2020,00-0035264,Jarrett Stidham,NE,QB,13725,adot,6.601145521145521,QB A
2020,00-0035264,Jarrett Stidham,NE,QB,13725,FP/Gm,3.2,QB A
2020,00-0035264,Jarrett Stidham,NE,QB,13725,Expected FP/Gm,3.66,QB A
2020,00-0035264,Jarrett Stidham,NE,QB,13725,Exp. FP  on Scrambles,0.22878,QB A
2020,00-0035264,Jarrett Stidham,NE,QB,13725,FP vs. Expected on Scrambles,-0.08878,QB A
2020,00-0035264,Jarrett Stidham,NE,QB,13725,FP vs. Expected,-0.45999999999999996,QB A
2020,00-0035264,Jarrett Stidham,NE,QB,13725,Exp. FP on Passes,3.2,QB A
2020,00-0035264,Jarrett Stidham,NE,QB,13725,Top-12 FP (Among QBs) Rate,0,QB A
2020,00-0035264,Jarrett Stidham,NE,QB,13725,Top-24 FP (Among QBs) Rate,0,QB A
2020,00-0035264,Jarrett Stidham,NE,QB,13725,Top 12 Exp. FP (Among QBs) Rate,0,QB A
2020,00-0035264,Jarrett Stidham,NE,QB,13725,Top 24 Exp. FP (Among QBs) Rate,0,QB A
2020,00-0035264,Jarrett Stidham,NE,QB,13725,Passing Top 12 Exp. FP (Among QBs) Rate,0,QB A
2020,00-0035264,Jarrett Stidham,NE,QB,13725,Passing Top 24 Exp. FP (Among QBs) Rate,0,QB A
2020,00-0026625,Brian Hoyer,NE,QB,5277,Adv. Efficiency,0.0200984774441611,QB A
2020,00-0026625,Brian Hoyer,NE,QB,5277,300+ Yds Passing,0,QB A
2020,00-0026625,Brian Hoyer,NE,QB,5277,350+ Yds Passing,0,QB A
2020,00-0026625,Brian Hoyer,NE,QB,5277,adot,8.166666666666666,QB A
2020,00-0026625,Brian Hoyer,NE,QB,5277,FP/Gm,5,QB A
2020,00-0026625,Brian Hoyer,NE,QB,5277,Expected FP/Gm,9.7,QB A
2020,00-0026625,Brian Hoyer,NE,QB,5277,Exp. FP  on Scrambles,0.71238,QB A
2020,00-0026625,Brian Hoyer,NE,QB,5277,FP vs. Expected on Scrambles,0.08762000000000003,QB A
2020,00-0026625,Brian Hoyer,NE,QB,5277,FP vs. Expected,-4.699999999999999,QB A
2020,00-0026625,Brian Hoyer,NE,QB,5277,Exp. FP on Passes,9,QB A
2020,00-0026625,Brian Hoyer,NE,QB,5277,Top-12 FP (Among QBs) Rate,0,QB A
2020,00-0026625,Brian Hoyer,NE,QB,5277,Top-24 FP (Among QBs) Rate,0,QB A
2020,00-0026625,Brian Hoyer,NE,QB,5277,Top 12 Exp. FP (Among QBs) Rate,0,QB A
2020,00-0026625,Brian Hoyer,NE,QB,5277,Top 24 Exp. FP (Among QBs) Rate,0,QB A
2020,00-0026625,Brian Hoyer,NE,QB,5277,Passing Top 12 Exp. FP (Among QBs) Rate,0,QB A
2020,00-0026625,Brian Hoyer,NE,QB,5277,Passing Top 24 Exp. FP (Among QBs) Rate,0,QB A
2020,00-0026158,Joe Flacco,NYJ,QB,4332,Adv. Efficiency,0.10561909172795578,QB A
2020,00-0026158,Joe Flacco,NYJ,QB,4332,300+ Yds Passing,0,QB A
2020,00-0026158,Joe Flacco,NYJ,QB,4332,350+ Yds Passing,0,QB A
2020,00-0026158,Joe Flacco,NYJ,QB,4332,adot,9.631515151515151,QB A
2020,00-0026158,Joe Flacco,NYJ,QB,4332,FP/Gm,11.540000000000001,QB A
2020,00-0026158,Joe Flacco,NYJ,QB,4332,Expected FP/Gm,12.56,QB A
2020,00-0026158,Joe Flacco,NYJ,QB,4332,Exp. FP  on Scrambles,0.7154940000000001,QB A
2020,00-0026158,Joe Flacco,NYJ,QB,4332,FP vs. Expected on Scrambles,-0.275494,QB A
2020,00-0026158,Joe Flacco,NYJ,QB,4332,FP vs. Expected,-1.0199999999999996,QB A
2020,00-0026158,Joe Flacco,NYJ,QB,4332,Exp. FP on Passes,11.74,QB A
2020,00-0026158,Joe Flacco,NYJ,QB,4332,Top-12 FP (Among QBs) Rate,0,QB A
2020,00-0026158,Joe Flacco,NYJ,QB,4332,Top-24 FP (Among QBs) Rate,0.6,QB A
2020,00-0026158,Joe Flacco,NYJ,QB,4332,Top 12 Exp. FP (Among QBs) Rate,0.2,QB A
2020,00-0026158,Joe Flacco,NYJ,QB,4332,Top 24 Exp. FP (Among QBs) Rate,0.8,QB A
2020,00-0026158,Joe Flacco,NYJ,QB,4332,Passing Top 12 Exp. FP (Among QBs) Rate,0,QB A
2020,00-0026158,Joe Flacco,NYJ,QB,4332,Passing Top 24 Exp. FP (Among QBs) Rate,0.8,QB A
2020,00-0034577,Kyle Allen,WAS,QB,26152,Adv. Efficiency,0.16392518678739385,QB A
2020,00-0034577,Kyle Allen,WAS,QB,26152,300+ Yds Passing,0,QB A
2020,00-0034577,Kyle Allen,WAS,QB,26152,350+ Yds Passing,0,QB A
2020,00-0034577,Kyle Allen,WAS,QB,26152,adot,5.658644688644689,QB A
2020,00-0034577,Kyle Allen,WAS,QB,26152,FP/Gm,12.024999999999999,QB A
2020,00-0034577,Kyle Allen,WAS,QB,26152,Expected FP/Gm,11.05,QB A
2020,00-0034577,Kyle Allen,WAS,QB,26152,Exp. FP  on Scrambles,1.1735325,QB A
2020,00-0034577,Kyle Allen,WAS,QB,26152,FP vs. Expected on Scrambles,-1.9735325,QB A
2020,00-0034577,Kyle Allen,WAS,QB,26152,FP vs. Expected,0.9749999999999979,QB A
2020,00-0034577,Kyle Allen,WAS,QB,26152,Exp. FP on Passes,9.125,QB A
2020,00-0034577,Kyle Allen,WAS,QB,26152,Top-12 FP (Among QBs) Rate,0.25,QB A
2020,00-0034577,Kyle Allen,WAS,QB,26152,Top-24 FP (Among QBs) Rate,0.75,QB A
2020,00-0034577,Kyle Allen,WAS,QB,26152,Top 12 Exp. FP (Among QBs) Rate,0.25,QB A
2020,00-0034577,Kyle Allen,WAS,QB,26152,Top 24 Exp. FP (Among QBs) Rate,0.5,QB A
2020,00-0034577,Kyle Allen,WAS,QB,26152,Passing Top 12 Exp. FP (Among QBs) Rate,0.25,QB A
2020,00-0034577,Kyle Allen,WAS,QB,26152,Passing Top 24 Exp. FP (Among QBs) Rate,0.5,QB A
2020,00-0023436,Alex Smith,WAS,QB,2218,Adv. Efficiency,0.04069207030379288,QB A
2020,00-0023436,Alex Smith,WAS,QB,2218,300+ Yds Passing,0.25,QB A
2020,00-0023436,Alex Smith,WAS,QB,2218,350+ Yds Passing,0.125,QB A
2020,00-0023436,Alex Smith,WAS,QB,2218,adot,5.172410055283255,QB A
2020,00-0023436,Alex Smith,WAS,QB,2218,FP/Gm,9.95,QB A
2020,00-0023436,Alex Smith,WAS,QB,2218,Expected FP/Gm,12.05,QB A
2020,00-0023436,Alex Smith,WAS,QB,2218,Exp. FP  on Scrambles,0.27795375,QB A
2020,00-0023436,Alex Smith,WAS,QB,2218,FP vs. Expected on Scrambles,-0.16545375,QB A
2020,00-0023436,Alex Smith,WAS,QB,2218,FP vs. Expected,-2.1000000000000014,QB A
2020,00-0023436,Alex Smith,WAS,QB,2218,Exp. FP on Passes,11.7875,QB A
2020,00-0023436,Alex Smith,WAS,QB,2218,Top-12 FP (Among QBs) Rate,0,QB A
2020,00-0023436,Alex Smith,WAS,QB,2218,Top-24 FP (Among QBs) Rate,0.625,QB A
2020,00-0023436,Alex Smith,WAS,QB,2218,Top 12 Exp. FP (Among QBs) Rate,0.125,QB A
2020,00-0023436,Alex Smith,WAS,QB,2218,Top 24 Exp. FP (Among QBs) Rate,0.375,QB A
2020,00-0023436,Alex Smith,WAS,QB,2218,Passing Top 12 Exp. FP (Among QBs) Rate,0.125,QB A
2020,00-0023436,Alex Smith,WAS,QB,2218,Passing Top 24 Exp. FP (Among QBs) Rate,0.375,QB A
2020,00-0030533,Matt Barkley,BUF,QB,7880,Adv. Efficiency,0.043436571267909126,QB A
2020,00-0030533,Matt Barkley,BUF,QB,7880,300+ Yds Passing,0,QB A
2020,00-0030533,Matt Barkley,BUF,QB,7880,350+ Yds Passing,0,QB A
2020,00-0030533,Matt Barkley,BUF,QB,7880,adot,7.175641025641026,QB A
2020,00-0030533,Matt Barkley,BUF,QB,7880,FP/Gm,3.4333333333333336,QB A
2020,00-0030533,Matt Barkley,BUF,QB,7880,Expected FP/Gm,2.9666666666666663,QB A
2020,00-0030533,Matt Barkley,BUF,QB,7880,Exp. FP  on Scrambles,0,QB A
